month,station,datetime,obs_type,obs_value,TMAX_F,country_code
8,23,18660814,0,30,86,10
8,23,18660808,0,30,86,10
7,15,18660705,0,30,86,4
7,24,18660731,0,30,86,10
8,28,18660802,0,30,86,13
7,15,18660711,0,30,86,4
9,15,18660903,0,30,86,4
9,0,18660903,0,30,86,0
9,0,18660910,0,30,86,0
7,0,18660702,0,30,86,0
8,23,18660801,0,30,86,10
8,0,18660821,0,30,86,0
3,3,18660324,0,30,86,1
4,4,18660423,0,30,86,1
7,8,18660709,0,30,86,4
7,9,18660728,0,30,86,4
7,28,18660727,0,30,86,13
7,17,18660727,0,30,86,4
7,24,18660707,0,30,86,10
7,28,18660719,0,30,86,13
7,9,18660727,0,30,86,4
6,15,18660623,0,30,86,4
7,12,18660723,0,30,86,4
7,12,18660726,0,30,86,4
6,17,18660623,0,30,86,4
7,8,18660724,0,30,86,4
7,9,18660724,0,30,86,4
6,23,18660620,0,30,86,10
7,13,18660717,0,30,86,4
7,16,18660728,0,30,86,4
9,24,18660907,0,30,86,10
6,12,18660621,0,30,86,4
6,20,18660629,0,30,86,7
8,15,18660817,0,30,86,4
7,12,18660725,0,30,86,4
7,15,18660709,0,30,86,4
6,23,18660603,0,30,86,10
1,1,18660128,0,30,86,1
7,22,18660715,0,30,86,9
11,3,18661104,0,30,86,1
7,20,18660714,0,30,86,7
7,23,18660703,0,30,86,10
8,23,18660817,0,30,86,10
6,23,18660613,0,30,86,10
8,23,18660818,0,30,86,10
7,24,18660709,0,30,86,10
6,20,18660613,0,30,87,7
8,24,18660826,0,30,87,10
6,24,18660607,0,30,87,10
8,24,18660823,0,30,87,10
3,3,18660313,0,30,87,1
7,24,18660705,0,30,87,10
8,24,18660827,0,30,87,10
7,24,18660728,0,30,87,10
8,23,18660822,0,30,87,10
12,3,18661222,0,30,87,1
8,0,18660817,0,30,87,0
9,0,18660908,0,30,87,0
7,24,18660723,0,30,87,10
6,22,18660628,0,30,87,9
7,23,18660720,0,30,87,10
8,23,18660824,0,30,87,10
8,23,18660825,0,30,87,10
7,22,18660714,0,30,87,9
7,5,18660717,0,30,87,2
2,3,18660221,0,30,87,1
7,28,18660705,0,31,87,13
6,9,18660609,0,31,87,4
7,23,18660702,0,31,87,10
7,12,18660711,0,31,87,4
7,12,18660707,0,31,87,4
6,11,18660626,0,31,87,4
7,8,18660711,0,31,87,4
6,24,18660608,0,31,87,10
7,11,18660706,0,31,87,4
6,15,18660613,0,31,87,4
7,12,18660728,0,31,87,4
6,22,18660627,0,31,87,9
5,8,18660521,0,31,87,4
11,4,18661106,0,31,87,1
7,28,18660724,0,31,87,13
7,15,18660725,0,31,87,4
7,8,18660726,0,31,87,4
7,24,18660726,0,31,87,10
7,14,18660717,0,31,87,4
7,8,18660717,0,31,87,4
7,12,18660724,0,31,87,4
7,14,18660716,0,31,87,4
7,5,18660716,0,31,87,2
7,12,18660730,0,31,87,4
7,15,18660724,0,31,87,4
7,11,18660712,0,31,87,4
9,28,18660903,0,31,87,13
6,23,18660610,0,31,87,10
6,24,18660620,0,31,87,10
7,24,18660721,0,31,87,10
10,3,18661031,0,31,87,1
6,24,18660610,0,31,87,10
8,24,18660803,0,31,87,10
6,5,18660630,0,31,88,2
12,3,18661208,0,31,88,1
7,5,18660719,0,31,88,2
8,24,18660805,0,31,88,10
6,5,18660629,0,31,88,2
7,23,18660708,0,31,88,10
8,23,18660826,0,31,88,10
8,0,18660828,0,31,88,0
7,24,18660719,0,31,88,10
7,0,18660703,0,31,88,0
7,0,18660731,0,31,88,0
2,4,18660208,0,31,88,1
7,24,18660706,0,31,88,10
7,16,18660712,0,31,88,4
7,28,18660704,0,31,88,13
7,15,18660727,0,31,88,4
7,12,18660712,0,31,88,4
7,24,18660704,0,31,88,10
7,15,18660728,0,31,88,4
6,8,18660621,0,31,88,4
7,28,18660703,0,31,88,13
7,28,18660712,0,31,88,13
7,8,18660713,0,31,88,4
6,12,18660605,0,31,88,4
7,9,18660714,0,31,88,4
7,13,18660714,0,31,88,4
6,9,18660625,0,31,88,4
7,28,18660709,0,31,88,13
6,12,18660620,0,31,88,4
8,23,18660810,0,31,88,10
7,23,18660723,0,31,88,10
8,23,18660823,0,31,88,10
7,23,18660721,0,31,88,10
8,23,18660821,0,31,88,10
8,23,18660820,0,31,88,10
7,23,18660727,0,31,88,10
7,24,18660701,0,31,88,10
6,23,18660629,0,31,88,10
1,1,18660102,0,31,88,1
7,23,18660729,0,32,89,10
8,0,18660820,0,32,89,0
8,24,18660804,0,32,89,10
7,24,18660729,0,32,89,10
7,23,18660726,0,32,89,10
7,23,18660731,0,32,89,10
8,23,18660827,0,32,89,10
6,24,18660611,0,32,89,10
7,24,18660730,0,32,89,10
9,23,18660908,0,32,89,10
6,23,18660628,0,32,89,10
7,12,18660705,0,32,89,4
7,9,18660712,0,32,89,4
7,13,18660716,0,32,89,4
7,17,18660713,0,32,89,4
7,23,18660701,0,32,89,10
3,3,18660307,0,32,89,1
6,11,18660625,0,32,89,4
6,12,18660613,0,32,89,4
7,9,18660711,0,32,89,4
6,23,18660614,0,32,89,10
6,8,18660609,0,32,89,4
7,16,18660717,0,32,89,4
7,15,18660707,0,32,89,4
7,17,18660707,0,32,89,4
6,23,18660630,0,32,89,10
8,23,18660819,0,32,89,10
7,23,18660705,0,32,89,10
6,24,18660624,0,32,89,10
6,24,18660621,0,32,89,10
9,0,18660902,0,32,90,0
8,0,18660818,0,32,90,0
7,24,18660722,0,32,90,10
4,3,18660410,0,32,90,1
8,0,18660819,0,32,90,0
7,23,18660706,0,32,90,10
7,5,18660718,0,32,90,2
7,5,18660714,0,32,90,2
10,3,18661030,0,32,90,1
3,1,18660308,0,32,90,1
6,23,18660621,0,32,90,10
7,8,18660712,0,32,90,4
6,23,18660622,0,32,90,10
8,23,18660804,0,32,90,10
7,23,18660709,0,32,90,10
7,17,18660712,0,32,90,4
7,12,18660706,0,32,90,4
7,17,18660717,0,32,90,4
3,3,18660325,0,32,90,1
7,12,18660727,0,32,90,4
6,28,18660627,0,32,90,13
6,15,18660626,0,32,90,4
7,5,18660715,0,32,90,2
7,24,18660702,0,32,90,10
2,3,18660217,0,32,90,1
8,23,18660805,0,32,90,10
11,1,18661129,0,32,90,1
7,23,18660730,0,32,90,10
7,23,18660707,0,32,90,10
3,4,18660325,0,32,90,1
6,24,18660622,0,33,91,10
7,24,18660724,0,33,91,10
4,3,18660411,0,33,91,1
2,3,18660212,0,33,91,1
6,16,18660625,0,33,91,4
7,8,18660714,0,33,91,4
6,12,18660625,0,33,91,4
7,16,18660715,0,33,91,4
6,28,18660625,0,33,91,13
7,17,18660716,0,33,91,4
6,8,18660625,0,33,91,4
7,24,18660710,0,33,91,10
7,9,18660717,0,33,91,4
6,28,18660624,0,33,91,13
6,12,18660608,0,33,91,4
6,24,18660612,0,33,91,10
7,17,18660706,0,33,91,4
6,12,18660626,0,33,91,4
6,12,18660612,0,33,91,4
7,23,18660722,0,33,91,10
7,23,18660728,0,33,91,10
6,5,18660612,0,33,92,2
12,3,18661223,0,33,92,1
1,3,18660105,0,33,92,1
7,16,18660716,0,33,92,4
7,9,18660716,0,33,92,4
6,12,18660622,0,33,92,4
12,3,18661211,0,33,92,1
7,11,18660713,0,33,92,4
7,15,18660712,0,33,92,4
6,23,18660624,0,33,92,10
7,9,18660713,0,33,92,4
7,15,18660706,0,33,92,4
6,5,18660613,0,33,92,2
12,1,18661217,0,33,92,1
6,23,18660612,0,34,92,10
7,24,18660711,0,34,92,10
6,24,18660628,0,34,93,10
7,23,18660719,0,34,93,10
6,24,18660623,0,34,93,10
7,12,18660717,0,34,93,4
1,1,18660108,0,34,93,1
7,8,18660716,0,34,93,4
1,3,18660124,0,34,93,1
1,4,18660116,0,34,93,1
6,17,18660625,0,34,93,4
6,28,18660626,0,34,93,13
7,9,18660706,0,34,93,4
6,23,18660627,0,34,93,10
7,23,18660712,0,34,93,10
7,24,18660712,0,34,93,10
2,1,18660222,0,34,93,1
6,23,18660611,0,34,93,10
7,23,18660711,0,34,93,10
6,23,18660623,0,34,93,10
7,23,18660710,0,34,94,10
7,12,18660713,0,34,94,4
12,3,18661216,0,34,94,1
7,24,18660713,0,34,94,10
6,15,18660625,0,34,94,4
7,16,18660713,0,34,94,4
7,28,18660715,0,34,94,13
7,11,18660714,0,34,94,4
7,28,18660706,0,34,94,13
7,28,18660713,0,34,94,13
1,1,18660113,0,34,94,1
7,23,18660713,0,34,94,10
7,24,18660718,0,35,94,10
1,1,18660125,0,35,94,1
1,1,18660114,0,35,95,1
7,24,18660714,0,35,95,10
7,28,18660707,0,35,95,13
1,3,18660101,0,35,95,1
7,15,18660713,0,35,95,4
7,12,18660714,0,35,95,4
7,23,18660714,0,35,95,10
7,15,18660717,0,35,95,4
7,28,18660714,0,35,95,13
7,12,18660716,0,35,95,4
7,11,18660716,0,35,95,4
7,23,18660716,0,35,95,10
11,3,18661106,0,35,95,1
2,3,18660222,0,35,95,1
7,24,18660717,0,35,96,10
3,3,18660312,0,36,96,1
7,23,18660724,0,36,96,10
7,24,18660715,0,36,96,10
7,28,18660708,0,36,96,13
7,15,18660716,0,36,96,4
7,23,18660715,0,36,96,10
7,23,18660717,0,36,97,10
7,28,18660718,0,36,97,13
1,3,18660106,0,36,97,1
12,3,18661225,0,36,97,1
7,24,18660716,0,36,97,10
7,23,18660718,0,36,98,10
2,3,18660218,0,37,98,1
7,28,18660716,0,37,98,13
1,4,18660106,0,37,98,1
7,28,18660717,0,37,99,13
2,3,18660207,0,38,101,1
2,1,18660219,0,38,101,1
2,3,18660211,0,39,102,1
2,3,18660208,0,39,102,1
1,3,18660115,0,39,103,1
1,3,18660116,0,42,108,1
2,25,18650211,0,-22,-8,11
2,25,18650210,0,-19,-2,11
7,28,18650728,0,-18,0,13
3,25,18650329,0,-18,0,11
2,25,18650221,0,-17,1,11
3,25,18650330,0,-15,4,11
3,25,18650323,0,-15,5,11
3,25,18650324,0,-15,5,11
2,25,18650220,0,-14,6,11
3,25,18650328,0,-14,6,11
1,16,18650117,0,-14,7,4
2,20,18650206,0,-14,7,7
1,25,18650119,0,-14,7,11
2,25,18650222,0,-14,8,11
1,13,18650118,0,-13,8,4
2,22,18650214,0,-13,8,9
1,25,18650118,0,-13,9,11
3,25,18650325,0,-13,9,11
3,25,18650326,0,-13,9,11
2,21,18650214,0,-12,10,8
1,13,18650127,0,-12,10,4
1,13,18650126,0,-12,10,4
1,16,18650107,0,-12,10,4
1,25,18650117,0,-12,10,11
3,25,18650309,0,-12,10,11
12,25,18651213,0,-12,10,11
3,25,18650310,0,-12,11,11
2,22,18650213,0,-12,11,9
2,16,18650212,0,-12,11,4
2,25,18650209,0,-12,11,11
2,20,18650207,0,-12,11,7
12,25,18651215,0,-12,11,11
1,25,18650116,0,-11,12,11
12,13,18651215,0,-11,12,4
1,25,18650115,0,-11,13,11
2,22,18650205,0,-11,13,9
1,25,18650103,0,-11,13,11
1,13,18650117,0,-11,13,4
1,16,18650126,0,-11,13,4
2,13,18650213,0,-11,13,4
2,21,18650205,0,-10,14,8
2,25,18650206,0,-10,14,11
3,25,18650303,0,-10,14,11
1,13,18650119,0,-10,14,4
3,25,18650327,0,-10,14,11
2,21,18650206,0,-10,14,8
3,25,18650306,0,-10,14,11
2,25,18650223,0,-10,14,11
1,25,18650120,0,-10,15,11
2,22,18650206,0,-10,15,9
2,21,18650207,0,-10,15,8
2,20,18650214,0,-10,15,7
1,16,18650125,0,-9,15,4
1,16,18650118,0,-9,15,4
1,13,18650125,0,-9,15,4
12,13,18651223,0,-9,15,4
2,16,18650211,0,-9,15,4
1,16,18650127,0,-9,15,4
12,13,18651222,0,-9,15,4
12,13,18651216,0,-9,15,4
3,25,18650331,0,-9,15,11
2,25,18650207,0,-9,15,11
2,21,18650213,0,-9,15,8
2,25,18650212,0,-9,16,11
3,25,18650314,0,-9,16,11
1,25,18650130,0,-9,16,11
2,16,18650213,0,-9,16,4
1,16,18650119,0,-9,16,4
1,16,18650116,0,-9,16,4
3,25,18650308,0,-9,16,11
2,20,18650208,0,-9,16,7
2,20,18650213,0,-9,16,7
2,20,18650205,0,-9,16,7
1,25,18650107,0,-9,16,11
1,25,18650131,0,-8,17,11
2,25,18650213,0,-8,17,11
12,25,18651214,0,-8,17,11
2,13,18650208,0,-8,17,4
2,25,18650218,0,-8,17,11
1,25,18650101,0,-8,17,11
1,13,18650111,0,-8,17,4
3,25,18650316,0,-8,17,11
3,25,18650311,0,-8,17,11
2,25,18650215,0,-8,17,11
2,22,18650211,0,-8,17,9
2,25,18650225,0,-8,17,11
1,25,18650102,0,-8,18,11
3,25,18650307,0,-8,18,11
2,22,18650212,0,-8,18,9
11,25,18651110,0,-8,18,11
3,25,18650315,0,-8,18,11
2,21,18650212,0,-8,18,8
2,25,18650202,0,-8,18,11
1,25,18650104,0,-8,18,11
12,16,18651222,0,-8,18,4
12,13,18651214,0,-8,18,4
2,22,18650204,0,-8,18,9
2,13,18650209,0,-8,18,4
2,13,18650211,0,-8,18,4
3,16,18650312,0,-8,18,4
2,20,18650211,0,-8,18,7
2,21,18650211,0,-8,18,8
12,25,18651230,0,-8,18,11
12,25,18651216,0,-8,18,11
2,22,18650210,0,-7,19,9
2,20,18650216,0,-7,19,7
2,25,18650205,0,-7,19,11
2,5,18650205,0,-7,19,2
3,20,18650320,0,-7,19,7
4,25,18650401,0,-7,19,11
2,5,18650211,0,-7,19,2
2,25,18650204,0,-7,19,11
1,13,18650124,0,-7,19,4
2,13,18650207,0,-7,19,4
1,13,18650120,0,-7,19,4
3,25,18650304,0,-7,19,11
1,16,18650115,0,-7,19,4
3,25,18650319,0,-7,19,11
12,25,18651212,0,-7,19,11
1,25,18650112,0,-7,19,11
1,25,18650129,0,-7,20,11
2,5,18650213,0,-7,20,2
1,20,18650103,0,-7,20,7
1,25,18650113,0,-7,20,11
12,16,18651215,0,-7,20,4
12,13,18651221,0,-7,20,4
2,20,18650212,0,-7,20,7
2,25,18650214,0,-7,20,11
1,13,18650107,0,-7,20,4
12,25,18651231,0,-7,20,11
3,25,18650317,0,-7,20,11
2,5,18650206,0,-7,20,2
2,22,18650207,0,-7,20,9
1,25,18650128,0,-6,20,11
3,22,18650321,0,-6,20,9
1,22,18650102,0,-6,20,9
1,21,18650102,0,-6,21,8
2,21,18650210,0,-6,21,8
2,20,18650210,0,-6,21,7
2,25,18650217,0,-6,21,11
3,22,18650320,0,-6,21,9
3,16,18650310,0,-6,21,4
1,13,18650128,0,-6,21,4
2,16,18650206,0,-6,21,4
2,16,18650207,0,-6,21,4
12,16,18651221,0,-6,21,4
12,16,18651214,0,-6,21,4
2,16,18650209,0,-6,21,4
2,16,18650208,0,-6,21,4
3,25,18650320,0,-6,21,11
2,5,18650215,0,-6,21,2
1,25,18650111,0,-6,21,11
2,5,18650212,0,-6,21,2
2,21,18650215,0,-6,21,8
2,25,18650226,0,-6,21,11
3,25,18650302,0,-6,21,11
3,5,18650320,0,-6,21,2
11,25,18651128,0,-6,21,11
3,21,18650320,0,-6,21,8
3,25,18650301,0,-6,21,11
2,22,18650215,0,-6,22,9
12,25,18651206,0,-6,22,11
12,16,18651216,0,-6,22,4
12,16,18651220,0,-6,22,4
1,13,18650130,0,-6,22,4
2,5,18650210,0,-6,22,2
2,5,18650207,0,-6,22,2
2,21,18650204,0,-6,22,8
2,5,18650208,0,-6,22,2
12,5,18651229,0,-6,22,2
3,25,18650312,0,-5,22,11
3,25,18650313,0,-5,22,11
4,25,18650403,0,-5,22,11
2,25,18650208,0,-5,22,11
12,25,18651207,0,-5,23,11
1,13,18650103,0,-5,23,4
12,13,18651213,0,-5,23,4
11,25,18651129,0,-5,23,11
2,25,18650201,0,-5,23,11
2,20,18650215,0,-5,23,7
2,6,18650211,0,-5,23,3
1,13,18650104,0,-5,23,4
2,5,18650216,0,-5,23,2
1,16,18650111,0,-5,23,4
2,25,18650227,0,-5,23,11
1,16,18650129,0,-5,23,4
1,16,18650124,0,-5,23,4
1,16,18650101,0,-5,23,4
3,25,18650322,0,-5,23,11
2,6,18650212,0,-5,23,3
1,20,18650101,0,-5,23,7
3,25,18650318,0,-5,23,11
2,20,18650217,0,-5,23,7
2,5,18650209,0,-5,23,2
1,20,18650102,0,-5,23,7
3,25,18650305,0,-5,24,11
2,6,18650213,0,-5,24,3
12,25,18651209,0,-5,24,11
3,20,18650321,0,-5,24,7
3,25,18650321,0,-5,24,11
1,25,18650123,0,-5,24,11
11,25,18651109,0,-5,24,11
2,6,18650214,0,-4,24,3
2,25,18650219,0,-4,24,11
12,5,18651228,0,-4,24,2
3,22,18650322,0,-4,24,9
3,13,18650311,0,-4,24,4
12,13,18651220,0,-4,24,4
1,22,18650103,0,-4,24,9
2,13,18650210,0,-4,24,4
2,16,18650214,0,-4,24,4
12,20,18651230,0,-4,24,7
1,16,18650128,0,-4,24,4
12,5,18651230,0,-4,24,2
2,25,18650203,0,-4,24,11
11,25,18651104,0,-4,24,11
12,25,18651229,0,-4,24,11
1,25,18650110,0,-4,25,11
1,25,18650121,0,-4,25,11
2,20,18650209,0,-4,25,7
1,13,18650121,0,-4,25,4
1,13,18650102,0,-4,25,4
2,13,18650215,0,-4,25,4
12,28,18651215,0,-4,25,13
11,25,18651130,0,-4,25,11
2,16,18650205,0,-4,25,4
3,13,18650313,0,-4,25,4
1,13,18650112,0,-4,25,4
2,20,18650204,0,-4,26,7
2,22,18650216,0,-4,26,9
1,21,18650101,0,-4,26,8
2,22,18650203,0,-4,26,9
12,25,18651217,0,-4,26,11
1,25,18650114,0,-4,26,11
2,25,18650216,0,-4,26,11
4,25,18650402,0,-3,26,11
12,28,18651223,0,-3,26,13
1,16,18650104,0,-3,26,4
1,16,18650120,0,-3,26,4
1,5,18650103,0,-3,26,2
2,13,18650214,0,-3,26,4
2,16,18650215,0,-3,26,4
1,16,18650110,0,-3,26,4
11,25,18651121,0,-3,26,11
12,25,18651220,0,-3,26,11
12,25,18651205,0,-3,26,11
12,25,18651211,0,-3,26,11
12,21,18651225,0,-3,26,8
12,5,18651213,0,-3,26,2
11,25,18651107,0,-3,26,11
12,25,18651203,0,-3,27,11
12,25,18651202,0,-3,27,11
1,22,18650101,0,-3,27,9
12,25,18651219,0,-3,27,11
12,5,18651227,0,-3,27,2
3,5,18650319,0,-3,27,2
12,25,18651228,0,-3,27,11
12,25,18651218,0,-3,27,11
12,20,18651228,0,-3,27,7
3,5,18650321,0,-3,27,2
1,20,18650125,0,-3,27,7
11,25,18651101,0,-3,27,11
2,16,18650228,0,-3,27,4
1,16,18650103,0,-3,27,4
1,16,18650130,0,-3,27,4
12,25,18651201,0,-3,27,11
3,21,18650322,0,-3,27,8
1,5,18650101,0,-3,27,2
12,28,18651216,0,-3,27,13
11,25,18651124,0,-3,27,11
2,22,18650223,0,-3,27,9
2,13,18650202,0,-3,27,4
4,25,18650404,0,-3,27,11
1,13,18650110,0,-3,27,4
3,21,18650329,0,-3,27,8
1,25,18650106,0,-3,27,11
2,20,18650223,0,-3,27,7
1,22,18650125,0,-2,28,9
11,25,18651127,0,-2,28,11
11,25,18651108,0,-2,28,11
2,6,18650210,0,-2,28,3
2,22,18650222,0,-2,28,9
3,21,18650321,0,-2,28,8
10,25,18651028,0,-2,28,11
3,20,18650329,0,-2,28,7
2,5,18650214,0,-2,28,2
3,22,18650319,0,-2,28,9
2,16,18650210,0,-2,28,4
12,28,18651222,0,-2,28,13
12,16,18651229,0,-2,28,4
10,25,18651031,0,-2,28,11
3,13,18650301,0,-2,28,4
1,16,18650108,0,-2,28,4
12,16,18651213,0,-2,28,4
2,13,18650218,0,-2,28,4
2,13,18650228,0,-2,28,4
12,13,18651208,0,-2,28,4
3,13,18650310,0,-2,28,4
3,16,18650311,0,-2,28,4
1,16,18650121,0,-2,28,4
2,16,18650227,0,-2,28,4
1,5,18650120,0,-2,28,2
12,5,18651214,0,-2,28,2
10,25,18651020,0,-2,28,11
3,22,18650329,0,-2,28,9
2,5,18650223,0,-2,28,2
12,25,18651208,0,-2,28,11
1,25,18650127,0,-2,28,11
2,21,18650221,0,-2,28,8
2,21,18650222,0,-2,28,8
1,25,18650105,0,-2,28,11
12,20,18651229,0,-2,28,7
12,20,18651223,0,-2,28,7
12,21,18651224,0,-2,28,8
3,20,18650322,0,-2,28,7
12,25,18651227,0,-2,28,11
3,22,18650323,0,-2,28,9
1,5,18650102,0,-2,28,2
2,5,18650222,0,-2,29,2
11,25,18651114,0,-2,29,11
1,25,18650122,0,-2,29,11
1,21,18650103,0,-2,29,8
12,25,18651221,0,-2,29,11
2,20,18650225,0,-2,29,7
1,21,18650125,0,-2,29,8
3,16,18650313,0,-2,29,4
12,16,18651230,0,-2,29,4
12,13,18651230,0,-2,29,4
3,16,18650305,0,-2,29,4
12,16,18651217,0,-2,29,4
1,16,18650114,0,-2,29,4
2,16,18650202,0,-2,29,4
2,16,18650216,0,-2,29,4
2,27,18650212,0,-2,29,12
1,13,18650109,0,-2,29,4
1,16,18650102,0,-2,29,4
2,13,18650224,0,-2,29,4
1,20,18650122,0,-2,29,7
1,22,18650122,0,-2,29,9
11,25,18651126,0,-2,29,11
1,6,18650101,0,-2,29,3
12,5,18651231,0,-2,29,2
2,21,18650203,0,-2,29,8
2,21,18650216,0,-1,29,8
12,20,18651227,0,-1,29,7
2,22,18650208,0,-1,29,9
11,25,18651125,0,-1,29,11
2,22,18650209,0,-1,29,9
2,20,18650222,0,-1,30,7
1,22,18650130,0,-1,30,9
3,22,18650325,0,-1,30,9
1,22,18650124,0,-1,30,9
2,20,18650203,0,-1,30,7
3,22,18650328,0,-1,30,9
10,25,18651027,0,-1,30,11
12,25,18651204,0,-1,30,11
11,25,18651102,0,-1,30,11
2,20,18650224,0,-1,30,7
2,13,18650206,0,-1,30,4
2,13,18650201,0,-1,30,4
3,16,18650301,0,-1,30,4
12,25,18651226,0,-1,30,11
1,13,18650131,0,-1,30,4
12,13,18651218,0,-1,30,4
2,27,18650210,0,-1,30,12
3,16,18650308,0,-1,30,4
1,16,18650112,0,-1,30,4
2,22,18650221,0,-1,30,9
10,25,18651019,0,-1,30,11
11,25,18651118,0,-1,30,11
3,20,18650319,0,-1,30,7
1,25,18650109,0,-1,30,11
2,5,18650203,0,-1,30,2
1,21,18650122,0,-1,30,8
12,22,18651228,0,-1,31,9
3,5,18650323,0,-1,31,2
12,20,18651214,0,-1,31,7
3,5,18650329,0,-1,31,2
2,21,18650223,0,-1,31,8
3,21,18650328,0,-1,31,8
2,6,18650209,0,-1,31,3
10,25,18651030,0,-1,31,11
11,25,18651105,0,-1,31,11
10,25,18651029,0,-1,31,11
3,13,18650325,0,-1,31,4
12,13,18651209,0,-1,31,4
11,13,18651128,0,-1,31,4
2,16,18650224,0,-1,31,4
1,19,18650126,0,-1,31,6
10,25,18651014,0,-1,31,11
12,22,18651227,0,-1,31,9
2,20,18650201,0,-1,31,7
11,25,18651113,0,-1,31,11
1,13,18650114,0,-1,31,4
1,13,18650113,0,-1,31,4
1,13,18650116,0,-1,31,4
2,13,18650220,0,-1,31,4
2,16,18650220,0,-1,31,4
1,5,18650112,0,-1,31,2
2,16,18650219,0,-1,31,4
3,16,18650304,0,-1,31,4
2,27,18650213,0,-1,31,12
2,25,18650224,0,-1,31,11
12,13,18651229,0,-1,31,4
3,13,18650304,0,-1,31,4
2,13,18650216,0,-1,31,4
11,25,18651106,0,-1,31,11
12,28,18651217,0,-1,31,13
1,24,18650121,0,0,31,10
1,5,18650131,0,0,31,2
2,20,18650221,0,0,31,7
3,20,18650323,0,0,31,7
1,5,18650121,0,0,31,2
1,21,18650124,0,0,31,8
12,5,18651209,0,0,31,2
2,5,18650202,0,0,31,2
11,25,18651111,0,0,31,11
1,6,18650124,0,0,31,3
12,22,18651225,0,0,31,9
3,5,18650322,0,0,31,2
3,21,18650323,0,0,31,8
2,22,18650202,0,0,31,9
1,22,18650123,0,0,31,9
1,5,18650113,0,0,31,2
12,6,18651213,0,0,31,3
12,20,18651213,0,0,31,7
10,25,18651015,0,0,31,11
3,21,18650319,0,0,31,8
1,25,18650124,0,0,31,11
3,6,18650320,0,0,31,3
1,20,18650121,0,0,31,7
1,6,18650102,0,0,32,3
1,24,18650120,0,0,32,10
1,24,18650118,0,0,32,10
11,25,18651120,0,0,32,11
1,20,18650124,0,0,32,7
1,27,18650127,0,0,32,12
12,22,18651213,0,0,32,9
2,23,18650212,0,0,32,10
12,6,18651223,0,0,32,3
1,6,18650121,0,0,32,3
10,25,18651018,0,0,32,11
1,6,18650122,0,0,32,3
10,25,18651009,0,0,32,11
12,28,18651208,0,0,32,13
11,16,18651111,0,0,32,4
1,22,18650104,0,0,32,9
12,21,18651213,0,0,32,8
3,13,18650324,0,0,32,4
10,13,18651027,0,0,32,4
1,19,18650123,0,0,32,6
4,25,18650414,0,0,32,11
2,13,18650217,0,0,32,4
1,19,18650124,0,0,32,6
1,19,18650120,0,0,32,6
1,23,18650120,0,0,32,10
1,19,18650122,0,0,32,6
12,16,18651208,0,0,32,4
1,19,18650121,0,0,32,6
11,13,18651110,0,0,32,4
2,13,18650221,0,0,32,4
3,22,18650318,0,0,32,9
12,21,18651227,0,0,32,8
12,13,18651228,0,0,32,4
1,19,18650125,0,0,32,6
2,21,18650209,0,0,32,8
2,16,18650221,0,0,32,4
12,25,18651210,0,0,32,11
10,25,18651022,0,0,32,11
1,20,18650126,0,0,32,7
2,20,18650202,0,0,32,7
2,27,18650214,0,0,32,12
12,20,18651222,0,0,32,7
3,22,18650313,0,0,32,9
1,26,18650121,0,0,32,12
12,20,18651226,0,0,32,7
1,20,18650130,0,0,32,7
10,25,18651013,0,0,32,11
1,24,18650119,0,0,32,10
12,20,18651209,0,0,33,7
2,5,18650204,0,0,33,2
1,24,18650124,0,0,33,10
2,5,18650217,0,0,33,2
1,20,18650104,0,0,33,7
3,22,18650312,0,0,33,9
3,22,18650324,0,0,33,9
1,22,18650118,0,0,33,9
12,22,18651212,0,0,33,9
2,27,18650211,0,0,33,12
1,26,18650125,0,0,33,12
3,21,18650330,0,0,33,8
12,25,18651225,0,0,33,11
12,22,18651224,0,0,33,9
1,5,18650125,0,0,33,2
12,5,18651220,0,0,33,2
1,5,18650122,0,0,33,2
3,5,18650301,0,0,33,2
12,20,18651224,0,0,33,7
11,13,18651107,0,1,33,4
11,16,18651110,0,1,33,4
3,22,18650317,0,1,33,9
12,13,18651206,0,1,33,4
1,20,18650112,0,1,33,7
2,16,18650217,0,1,33,4
12,13,18651207,0,1,33,4
1,19,18650127,0,1,33,6
10,25,18651023,0,1,33,11
12,20,18651231,0,1,33,7
11,13,18651129,0,1,33,4
1,27,18650125,0,1,33,12
1,13,18650106,0,1,33,4
1,13,18650123,0,1,33,4
1,13,18650105,0,1,33,4
1,16,18650131,0,1,33,4
2,13,18650225,0,1,33,4
1,20,18650129,0,1,33,7
3,20,18650324,0,1,33,7
12,6,18651209,0,1,33,3
1,6,18650103,0,1,33,3
1,24,18650103,0,1,33,10
1,5,18650126,0,1,33,2
1,21,18650104,0,1,33,8
1,21,18650118,0,1,33,8
12,21,18651204,0,1,33,8
12,5,18651210,0,1,33,2
2,6,18650215,0,1,33,3
12,22,18651214,0,1,33,9
12,20,18651210,0,1,33,7
12,21,18651212,0,1,33,8
1,26,18650122,0,1,33,12
1,22,18650119,0,1,33,9
1,26,18650123,0,1,34,12
12,21,18651223,0,1,34,8
12,6,18651212,0,1,34,3
3,20,18650328,0,1,34,7
3,22,18650330,0,1,34,9
1,6,18650123,0,1,34,3
1,27,18650101,0,1,34,12
11,25,18651116,0,1,34,11
4,25,18650415,0,1,34,11
10,25,18651021,0,1,34,11
3,5,18650324,0,1,34,2
12,21,18651226,0,1,34,8
