country_code,station,datetime,obs_type,obs_value,TMAX_F,month
ITE,24,681111,1,19,67,10
ASN,3,680947,1,19,67,5
ITE,24,681098,1,19,67,10
EZE,21,680950,1,19,67,5
EIE,20,681089,1,19,67,10
EIE,20,681072,1,19,67,9
ASN,4,680985,1,19,67,6
USC,29,681088,1,19,67,10
GM,22,681071,1,19,67,9
UK,27,680975,1,19,67,6
EIE,20,681011,1,19,67,7
ASN,4,681082,1,19,67,9
GME,23,681032,1,19,67,8
UK,27,681011,1,19,67,7
UK,27,681032,1,19,67,8
UK,27,681019,1,19,67,7
CA,17,680937,1,19,67,5
GME,23,680915,1,20,67,4
GME,23,680920,1,20,67,4
ASN,4,681092,1,20,67,10
ASN,4,681118,1,20,67,11
ITE,25,680911,1,20,67,4
GM,22,681079,1,20,67,9
AU,6,680971,1,20,67,6
AU,6,681006,1,20,67,7
AGE,1,681129,1,20,67,11
GME,23,681028,1,20,67,8
AGE,1,680915,1,20,67,4
AGE,1,680958,1,20,67,5
AGE,1,680944,1,20,67,5
GME,23,680916,1,20,67,4
BE,7,680916,1,20,67,4
ASN,4,680931,1,20,67,4
EZE,21,681075,1,20,67,9
AGE,1,680950,1,20,67,5
AU,6,680921,1,20,67,4
UK,28,681010,1,20,67,7
GM,22,681043,1,20,67,8
ASN,4,681155,1,20,67,12
ITE,25,680947,1,20,67,5
ITE,24,681088,1,20,67,10
EZE,21,681087,1,20,67,10
BE,7,680976,1,20,67,6
ITE,24,681105,1,20,67,10
EZE,21,680983,1,20,67,6
ITE,24,680952,1,20,67,5
GM,22,680923,1,20,67,4
UK,28,680940,1,20,67,5
ITE,24,680924,1,20,67,4
GM,22,681049,1,20,67,8
UK,28,680918,1,20,67,4
AU,6,680974,1,20,67,6
GM,22,681075,1,20,67,9
UK,28,681002,1,20,67,7
UK,28,680911,1,20,67,4
EZE,21,681076,1,20,67,9
ASN,2,680889,1,20,67,3
ITE,24,681110,1,20,67,10
GME,23,681084,1,20,67,9
EZE,21,681070,1,20,67,9
ITE,25,680910,1,20,67,4
EZE,21,681006,1,20,67,7
UK,28,681082,1,20,67,9
UK,28,681033,1,20,67,8
ASN,4,681117,1,20,67,11
EZE,21,681078,1,20,67,9
ITE,25,680908,1,20,67,4
UK,28,681048,1,20,67,8
EZE,21,681073,1,20,67,9
AGE,1,680952,1,20,67,5
BE,7,681055,1,20,67,8
UK,28,680988,1,20,67,6
ASN,2,681061,1,20,67,9
EZE,21,680984,1,20,67,6
UK,28,681034,1,20,67,8
ITE,24,681103,1,20,68,10
BE,7,680988,1,20,68,6
GME,23,681085,1,20,68,9
BE,7,681066,1,20,68,9
ASN,4,680913,1,20,68,4
EZE,21,680944,1,20,68,5
ASN,2,680945,1,20,68,5
BE,7,680915,1,20,68,4
GM,22,680950,1,20,68,5
BE,7,681054,1,20,68,8
GM,22,681046,1,20,68,8
BE,7,681005,1,20,68,7
EZE,21,680926,1,20,68,4
ASN,2,681048,1,20,68,8
AU,6,680912,1,20,68,4
EZE,21,680985,1,20,68,6
GME,23,681080,1,20,68,9
ASN,4,681176,1,20,68,12
GM,22,681080,1,20,68,9
UK,28,681089,1,20,68,10
GME,23,680967,1,20,68,6
ITE,25,680917,1,20,68,4
UK,28,680917,1,20,68,4
GME,23,681031,1,20,68,8
ASN,2,680933,1,20,68,5
ASN,2,681084,1,20,68,9
BE,7,680981,1,20,68,6
GME,23,680926,1,20,68,4
EZE,21,680921,1,20,68,4
GME,23,680973,1,20,68,6
ASN,4,680853,1,20,68,2
UK,28,681078,1,20,68,9
ASN,4,681157,1,20,68,12
UK,28,680955,1,20,68,5
BE,7,680962,1,20,68,5
ASN,4,680871,1,20,68,2
GM,22,680928,1,20,68,4
EZE,21,681033,1,20,68,8
EZE,21,681026,1,20,68,8
UK,28,681093,1,20,68,10
GM,22,681041,1,20,68,8
GM,22,680949,1,20,68,5
ASN,4,681165,1,20,68,12
EIE,20,681069,1,20,68,9
BE,7,681093,1,20,68,10
EIE,20,680916,1,20,68,4
ASN,5,680956,1,20,68,5
EIE,20,681060,1,20,68,9
AGE,1,681143,1,20,68,11
EIE,20,681006,1,20,68,7
EIE,20,681079,1,20,68,9
CA,14,681075,1,20,68,9
EIE,20,681076,1,20,68,9
EIE,20,680962,1,20,68,5
CA,14,680937,1,20,68,5
ASN,5,680978,1,20,68,6
USC,29,681134,1,20,68,11
EIE,20,681056,1,20,68,9
AGE,1,680954,1,20,68,5
EIE,20,681007,1,20,68,7
ASN,4,680912,1,20,68,4
CA,17,680964,1,20,68,6
EIE,20,680964,1,20,68,6
EIE,20,681021,1,20,68,7
AU,6,681080,1,20,68,9
EIE,20,681001,1,20,68,7
AGE,1,680956,1,20,68,5
EIE,20,681003,1,20,68,7
BE,7,681079,1,20,68,9
UK,27,680978,1,20,68,6
EIE,20,681057,1,20,68,9
BE,7,681003,1,20,68,7
AGE,1,680955,1,20,68,5
ASN,5,681045,1,20,68,8
ASN,5,681124,1,20,68,11
CA,14,680959,1,20,68,5
ASN,5,680832,1,20,68,1
AGE,1,680926,1,20,68,4
ASN,5,680829,1,20,68,1
AGE,1,680941,1,20,68,5
UK,27,681043,1,20,68,8
AU,6,680922,1,20,68,4
EIE,20,680932,1,20,68,4
EIE,20,681034,1,20,68,8
ASN,4,681078,1,20,68,9
AGE,1,680943,1,20,68,5
AU,6,681078,1,20,68,9
ASN,5,681034,1,20,68,8
EIE,20,681078,1,20,68,9
GM,22,680934,1,20,68,5
EIE,20,681026,1,20,68,8
EIE,20,680957,1,20,68,5
ASN,5,680867,1,20,68,2
ITE,25,680909,1,20,68,4
ASN,5,680919,1,20,68,4
EIE,20,681075,1,20,68,9
BE,7,681026,1,20,68,8
ASN,5,680910,1,20,68,4
UK,27,681048,1,20,68,8
ASN,4,681070,1,20,68,9
ASN,3,680935,1,20,68,5
ASN,5,681121,1,20,68,11
ASN,5,681120,1,20,68,11
ITE,24,681082,1,20,68,9
AGE,1,680947,1,20,68,5
ASN,5,680927,1,20,68,4
ASN,5,680835,1,20,68,1
EIE,20,680992,1,20,68,6
EIE,20,681083,1,20,68,9
AGE,1,681109,1,20,68,10
ASN,4,681036,1,20,68,8
EIE,20,681012,1,20,68,7
GM,22,680915,1,20,68,4
EIE,20,681014,1,20,68,7
AGE,1,681123,1,20,68,11
AGE,1,681146,1,20,68,11
BE,7,680947,1,20,68,5
AGE,1,681118,1,20,68,11
USC,29,681117,1,20,68,11
ASN,4,681169,1,20,68,12
CA,17,681036,1,20,68,8
AGE,1,680924,1,20,68,4
GM,22,681085,1,20,68,9
ASN,5,680897,1,20,68,3
EIE,20,681032,1,20,68,8
ASN,5,680823,1,20,68,1
AU,6,681082,1,20,68,9
ASN,5,681065,1,20,68,9
ASN,5,681125,1,20,68,11
CA,17,680991,1,20,68,6
EIE,20,681010,1,20,68,7
UK,27,681000,1,20,68,7
BE,7,680966,1,20,68,6
ASN,5,681160,1,20,68,12
GM,22,681074,1,20,68,9
UK,28,681054,1,20,68,8
ASN,5,680977,1,20,68,6
UK,27,681054,1,20,68,8
EIE,20,681090,1,20,68,10
ASN,5,680883,1,20,68,3
UK,27,681020,1,20,68,7
ASN,5,680854,1,20,68,2
ASN,2,680822,1,20,68,1
ASN,5,681171,1,20,68,12
ASN,5,681042,1,20,68,8
EIE,20,681088,1,20,68,10
AGE,1,680935,1,20,68,5
USC,29,681090,1,20,68,10
CA,14,680923,1,20,68,4
USC,29,681105,1,20,68,10
BE,7,680956,1,20,68,5
EZE,21,681059,1,20,68,9
GM,22,680992,1,20,68,6
ASN,2,681075,1,20,68,9
GM,22,680970,1,20,68,6
GM,22,681045,1,20,68,8
EZE,21,681032,1,20,68,8
GM,22,680925,1,20,68,4
EZE,21,681083,1,20,68,9
ASN,4,680984,1,20,68,6
ASN,2,680985,1,20,68,6
BE,7,680928,1,20,68,4
ASN,2,680926,1,20,68,4
AU,6,681031,1,20,68,8
ASN,2,680923,1,20,68,4
EZE,21,681031,1,20,68,8
BE,7,681086,1,20,68,10
ASN,2,680905,1,20,68,4
EZE,21,681085,1,20,68,9
ASN,4,680959,1,20,68,5
EZE,21,680915,1,20,68,4
UK,28,681037,1,20,68,8
BE,7,681094,1,20,68,10
AGE,1,681124,1,20,68,11
UK,28,680959,1,20,68,5
UK,28,680965,1,20,68,6
ASN,2,681105,1,20,68,10
UK,28,680962,1,20,68,5
GM,22,680967,1,20,69,6
BE,7,680945,1,20,69,5
UK,28,681041,1,20,69,8
ASN,2,681073,1,20,69,9
AU,6,680969,1,20,69,6
GME,23,681050,1,20,69,8
GM,22,680994,1,20,69,7
ASN,4,680869,1,20,69,2
BE,7,681087,1,20,69,10
BE,7,680949,1,20,69,5
BE,7,680938,1,20,69,5
GME,23,680994,1,20,69,7
GM,22,680980,1,20,69,6
ASN,4,680827,1,20,69,1
GM,22,681032,1,20,69,8
AGE,1,680962,1,20,69,5
ASN,4,680903,1,20,69,4
GME,23,680963,1,20,69,5
BE,7,681056,1,20,69,9
GM,22,681038,1,20,69,8
AGE,1,681137,1,20,69,11
AU,6,681079,1,20,69,9
GME,23,680965,1,20,69,6
ASN,4,681044,1,20,69,8
GME,23,680980,1,20,69,6
AU,6,681055,1,20,69,8
ASN,4,680939,1,20,69,5
ASN,2,680942,1,20,69,5
GME,23,680927,1,20,69,4
SZ,26,681052,1,20,69,8
GM,22,681084,1,20,69,9
AU,6,681074,1,20,69,9
ITE,24,680968,1,20,69,6
UK,28,681088,1,20,69,10
BE,7,681089,1,20,69,10
AGE,1,680923,1,20,69,4
ASN,4,681139,1,20,69,11
GM,22,680939,1,20,69,5
ASN,2,681129,1,20,69,11
AGE,1,680920,1,20,69,4
AGE,1,680921,1,20,69,4
AGE,1,680936,1,20,69,5
GME,23,681003,1,20,69,7
GME,23,680970,1,20,69,6
AGE,1,680916,1,20,69,4
BE,7,681047,1,20,69,8
ASN,4,680868,1,20,69,2
GM,22,681027,1,20,69,8
GME,23,681045,1,20,69,8
ASN,4,680818,1,20,69,1
ASN,4,681088,1,20,69,10
AU,6,681087,1,20,69,10
ITE,24,681096,1,20,69,10
AU,6,681097,1,20,69,10
ASN,4,680890,1,20,69,3
ASN,4,680815,1,20,69,1
ITE,24,680917,1,20,69,4
AGE,1,680951,1,20,69,5
BE,7,681085,1,20,69,9
GM,22,680924,1,20,69,4
UK,28,681085,1,20,69,9
GME,23,681041,1,20,69,8
BE,7,680950,1,20,69,5
CA,17,680973,1,21,69,6
UK,27,681080,1,21,69,9
UK,27,680974,1,21,69,6
UK,27,681066,1,21,69,9
ASN,5,680822,1,21,69,1
EZE,21,680970,1,21,69,6
CA,14,681082,1,21,69,9
AU,6,681088,1,21,69,10
EIE,20,680991,1,21,69,6
CA,14,680977,1,21,69,6
AU,6,680972,1,21,69,6
EZE,21,681086,1,21,69,10
CA,17,681083,1,21,69,9
ASN,5,680985,1,21,69,6
UK,27,681067,1,21,69,9
UK,27,681071,1,21,69,9
EZE,21,680945,1,21,69,5
ASN,5,680986,1,21,69,6
ASN,5,680984,1,21,69,6
CA,14,680951,1,21,69,5
UK,27,680952,1,21,69,5
CA,17,680953,1,21,69,5
ASN,3,680982,1,21,69,6
CA,17,681076,1,21,69,9
CA,14,681095,1,21,69,10
EZE,21,680922,1,21,69,4
ASN,5,680862,1,21,69,2
ASN,3,680958,1,21,69,5
ASN,2,680932,1,21,69,4
CA,14,681094,1,21,69,10
CA,17,680959,1,21,69,5
CA,14,680985,1,21,69,6
BE,7,680963,1,21,69,5
ASN,5,680885,1,21,69,3
CA,14,681080,1,21,69,9
ASN,3,680961,1,21,69,5
ITE,24,681104,1,21,69,10
ASN,5,680843,1,21,69,1
UK,27,681006,1,21,69,7
ASN,2,681145,1,21,69,11
UK,27,681013,1,21,69,7
ASN,5,680836,1,21,69,1
ASN,4,680844,1,21,69,2
UK,27,681063,1,21,69,9
ASN,2,680915,1,21,69,4
CA,17,681052,1,21,69,8
ASN,5,680844,1,21,69,2
EIE,20,681008,1,21,69,7
UK,27,681008,1,21,69,7
GM,22,681044,1,21,69,8
CA,17,681024,1,21,69,7
UK,27,681009,1,21,69,7
UK,27,681029,1,21,69,8
CA,14,681063,1,21,69,9
CA,14,681010,1,21,69,7
BE,7,681030,1,21,69,8
ASN,5,680851,1,21,69,2
EIE,20,680917,1,21,69,4
CA,17,681012,1,21,69,7
ASN,5,681140,1,21,69,11
ASN,5,680828,1,21,69,1
EZE,21,681054,1,21,69,8
UK,27,681041,1,21,69,8
UK,27,681031,1,21,69,8
CA,14,681052,1,21,69,8
UK,28,681022,1,21,69,7
ASN,5,680853,1,21,69,2
ASN,5,680920,1,21,69,4
UK,27,681005,1,21,69,7
EIE,20,681015,1,21,69,7
UK,27,681058,1,21,69,9
ASN,5,680834,1,21,69,1
ASN,5,681147,1,21,69,12
EIE,20,681058,1,21,69,9
EZE,21,681082,1,21,69,9
EZE,21,681074,1,21,69,9
ITE,25,680924,1,21,69,4
ASN,2,681114,1,21,69,10
ASN,2,681106,1,21,69,10
EZE,21,680972,1,21,69,6
UK,28,681011,1,21,69,7
BE,7,680912,1,21,69,4
ITE,25,680945,1,21,69,5
ASN,4,680874,1,21,69,3
UK,28,681036,1,21,69,8
ITE,25,680951,1,21,69,5
BE,7,681048,1,21,69,8
EZE,21,681041,1,21,69,8
ASN,4,680920,1,21,69,4
AU,6,680935,1,21,69,5
ITE,25,681089,1,21,69,10
BE,7,680995,1,21,69,7
ASN,4,680876,1,21,69,3
ASN,4,680863,1,21,69,2
ASN,2,681144,1,21,69,11
BE,7,680951,1,21,69,5
GME,23,681077,1,21,69,9
AGE,1,680934,1,21,69,5
GM,22,681003,1,21,69,7
GM,22,681006,1,21,69,7
ASN,2,681103,1,21,69,10
UK,28,681038,1,21,69,8
GM,22,680922,1,21,69,4
UK,28,680986,1,21,69,6
BE,7,681039,1,21,69,8
BE,7,680942,1,21,69,5
UK,28,681079,1,21,69,9
BE,7,681045,1,21,69,8
UK,28,680958,1,21,69,5
GME,23,680982,1,21,70,6
AU,6,680995,1,21,70,7
ASN,4,680872,1,21,70,3
EZE,21,680935,1,21,70,5
ITE,24,680908,1,21,70,4
EZE,21,681046,1,21,70,8
ASN,4,681142,1,21,70,11
GME,23,681076,1,21,70,9
ITE,25,681083,1,21,70,9
BE,7,681032,1,21,70,8
ASN,2,681083,1,21,70,9
BE,7,681040,1,21,70,8
ASN,2,681054,1,21,70,8
ASN,4,680891,1,21,70,3
BE,7,680917,1,21,70,4
ITE,25,680912,1,21,70,4
ITE,24,680932,1,21,70,4
BE,7,681077,1,21,70,9
BE,7,681082,1,21,70,9
BE,7,681043,1,21,70,8
ASN,4,681050,1,21,70,8
GM,22,681047,1,21,70,8
GM,22,680958,1,21,70,5
GM,22,680916,1,21,70,4
GM,22,681031,1,21,70,8
EZE,21,681050,1,21,70,8
ASN,4,680830,1,21,70,1
ASN,4,680878,1,21,70,3
GM,22,680943,1,21,70,5
ASN,4,680843,1,21,70,1
AGE,1,681127,1,21,70,11
GM,22,681069,1,21,70,9
GME,23,680940,1,21,70,5
AGE,1,681105,1,21,70,10
EIE,20,681013,1,21,70,7
USC,29,681074,1,21,70,9
ASN,5,680865,1,21,70,2
USC,29,681101,1,21,70,10
GME,23,680943,1,21,70,5
CA,17,681064,1,21,70,9
UK,27,680980,1,21,70,6
ASN,3,680989,1,21,70,6
EIE,20,680931,1,21,70,4
CA,14,681064,1,21,70,9
ASN,2,680944,1,21,70,5
CA,17,680972,1,21,70,6
ASN,4,681112,1,21,70,10
CA,14,681076,1,21,70,9
AU,6,681083,1,21,70,9
ASN,5,681123,1,21,70,11
CA,17,681075,1,21,70,9
ASN,5,680917,1,21,70,4
GME,23,680958,1,21,70,5
UK,27,681068,1,21,70,9
ASN,5,680901,1,21,70,3
CA,17,681053,1,21,70,8
ASN,5,680891,1,21,70,3
ASN,4,680846,1,21,70,2
ASN,4,681138,1,21,70,11
UK,27,680972,1,21,70,6
EIE,20,680965,1,21,70,6
ASN,5,680896,1,21,70,3
ASN,5,680840,1,21,70,1
ASN,5,680833,1,21,70,1
CA,17,681014,1,21,70,7
GM,22,681048,1,21,70,8
ASN,5,680848,1,21,70,2
ASN,4,680940,1,21,70,5
CA,17,680968,1,21,70,6
ASN,5,680872,1,21,70,3
UK,28,680929,1,21,70,4
EIE,20,680963,1,21,70,5
EIE,20,681020,1,21,70,7
ASN,5,680929,1,21,70,4
USC,29,681102,1,21,70,10
CA,17,681092,1,21,70,10
ASN,5,680871,1,21,70,2
CA,17,681079,1,21,70,9
ASN,2,680844,1,21,70,2
ASN,5,680819,1,21,70,1
ASN,5,680869,1,21,70,2
UK,27,681044,1,21,70,8
ASN,5,681056,1,21,70,9
EIE,20,681018,1,21,70,7
EIE,20,681082,1,21,70,9
ASN,5,680817,1,21,70,1
USC,29,681108,1,21,70,10
ASN,5,680868,1,21,70,2
ASN,5,680879,1,21,70,3
EIE,20,680954,1,21,70,5
ASN,5,680837,1,21,70,1
UK,27,681072,1,21,70,9
CA,17,681041,1,21,70,8
ASN,5,680864,1,21,70,2
UK,27,680985,1,21,70,6
EIE,20,680924,1,21,70,4
ASN,5,680827,1,21,70,1
ASN,5,680825,1,21,70,1
ASN,5,680842,1,21,70,1
CA,17,681078,1,21,70,9
USC,29,681097,1,21,70,10
ITE,25,680934,1,21,70,5
ASN,5,680877,1,21,70,3
ASN,5,680845,1,21,70,2
USC,29,681133,1,21,70,11
GM,22,681073,1,21,70,9
UK,28,680924,1,21,70,4
ASN,5,680918,1,21,70,4
ASN,5,680814,1,21,70,1
EIE,20,681080,1,21,70,9
BE,7,680946,1,21,70,5
ASN,4,680925,1,21,70,4
ASN,4,680850,1,21,70,2
USC,29,681087,1,21,70,10
EIE,20,681000,1,21,70,7
ASN,5,680905,1,21,70,4
GME,23,681069,1,21,70,9
GM,22,680966,1,21,70,6
ASN,5,680818,1,21,70,1
ASN,5,681150,1,21,70,12
ASN,4,680879,1,21,70,3
BE,7,680967,1,21,70,6
UK,28,681020,1,21,70,7
ASN,2,680927,1,21,70,4
ASN,2,681062,1,21,70,9
ASN,4,680928,1,21,70,4
ASN,2,681099,1,21,70,10
ASN,2,680863,1,21,70,2
UK,28,681000,1,21,70,7
BE,7,681080,1,21,70,9
UK,28,680910,1,21,70,4
UK,28,680981,1,21,70,6
ASN,2,681141,1,21,70,11
ASN,4,681156,1,21,70,12
ASN,2,681055,1,21,70,8
ASN,2,681115,1,21,70,10
ASN,4,680894,1,21,70,3
BE,7,681049,1,21,70,8
UK,28,681029,1,21,70,8
GME,23,681078,1,21,70,9
GM,22,681078,1,21,70,9
AU,6,680970,1,21,70,6
AU,6,680979,1,21,70,6
UK,28,681012,1,21,70,7
GME,23,681081,1,21,70,9
UK,28,681049,1,21,70,8
UK,28,680969,1,21,70,6
ASN,2,681110,1,21,70,10
AU,6,681084,1,21,70,9
ASN,4,681174,1,21,70,12
ASN,2,681071,1,21,70,9
GME,23,681004,1,21,70,7
BE,7,681074,1,21,70,9
UK,28,681028,1,21,70,8
ASN,4,681045,1,21,70,8
UK,28,680999,1,21,70,7
BE,7,681073,1,21,70,9
BE,7,680934,1,21,70,5
ITE,24,681097,1,21,70,10
ASN,4,680831,1,21,70,1
AU,6,680950,1,21,70,5
ASN,4,680819,1,21,70,1
ASN,4,680817,1,21,70,1
UK,28,680956,1,21,70,5
GM,22,680945,1,21,70,5
ITE,25,680916,1,21,70,4
BE,7,681068,1,21,70,9
UK,28,681047,1,21,70,8
GM,22,680963,1,21,70,5
BE,7,681067,1,21,70,9
AU,6,681104,1,21,70,10
GM,22,681059,1,21,70,9
BE,7,680957,1,21,70,5
UK,28,681063,1,21,71,9
AU,6,680915,1,21,71,4
ASN,2,680902,1,21,71,3
GME,23,681083,1,21,71,9
GM,22,680973,1,21,71,6
GM,22,680921,1,21,71,4
EZE,21,680973,1,21,71,6
AU,6,681044,1,21,71,8
AU,6,681075,1,21,71,9
UK,28,681045,1,21,71,8
UK,28,680979,1,21,71,6
GME,23,680966,1,21,71,6
GM,22,680926,1,21,71,4
GME,23,681047,1,21,71,8
ASN,2,680929,1,22,71,4
BE,7,681031,1,22,71,8
GM,22,680982,1,22,71,6
ASN,2,680824,1,22,71,1
AGE,1,680933,1,22,71,5
AGE,1,681101,1,22,71,10
ITE,25,681082,1,22,71,9
ASN,2,680825,1,22,71,1
EZE,21,680986,1,22,71,6
AGE,1,681140,1,22,71,11
GME,23,680985,1,22,71,6
AGE,1,681115,1,22,71,10
AGE,1,681106,1,22,71,10
AGE,1,680922,1,22,71,4
AU,6,681073,1,22,71,9
ITE,24,681087,1,22,71,10
EZE,21,680964,1,22,71,6
AGE,1,680984,1,22,71,6
AU,6,681050,1,22,71,8
AGE,1,680940,1,22,71,5
GME,23,680983,1,22,71,6
ASN,4,680842,1,22,71,1
AGE,1,680973,1,22,71,6
ITE,24,680934,1,22,71,5
AGE,1,681111,1,22,71,10
EZE,21,680943,1,22,71,5
GM,22,681058,1,22,71,9
BE,7,681021,1,22,71,7
EZE,21,681069,1,22,71,9
GM,22,680920,1,22,71,4
AU,6,681070,1,22,71,9
ASN,2,680904,1,22,71,4
EZE,21,680957,1,22,71,5
ASN,2,681120,1,22,71,11
UK,28,680927,1,22,71,4
ITE,25,680956,1,22,71,5
UK,28,681042,1,22,71,8
ASN,2,681053,1,22,71,8
AU,6,681041,1,22,71,8
UK,28,681087,1,22,71,10
CA,14,680954,1,22,71,5
ASN,3,680959,1,22,71,5
ASN,5,680928,1,22,71,4
CA,17,681095,1,22,71,10
ASN,3,680941,1,22,71,5
ASN,2,680940,1,22,71,5
UK,27,680968,1,22,71,6
CA,17,681015,1,22,71,7
USC,29,681048,1,22,71,8
EIE,20,680955,1,22,71,5
ASN,2,680883,1,22,71,3
ASN,5,680841,1,22,71,1
CA,14,680972,1,22,71,6
EIE,20,680966,1,22,71,6
CA,14,681040,1,22,71,8
ASN,3,680945,1,22,71,5
ASN,4,680877,1,22,71,3
UK,27,680971,1,22,71,6
UK,27,681017,1,22,71,7
UK,28,681086,1,22,71,10
CA,17,680961,1,22,71,5
EIE,20,680968,1,22,71,6
CA,17,680952,1,22,71,5
CA,14,680947,1,22,71,5
UK,27,681045,1,22,71,8
UK,27,681049,1,22,71,8
UK,27,681050,1,22,71,8
UK,27,680953,1,22,71,5
ASN,2,681157,1,22,71,12
ASN,4,681130,1,22,71,11
BE,7,681057,1,22,71,9
CA,17,680986,1,22,71,6
ASN,4,681131,1,22,71,11
ASN,3,680987,1,22,71,6
UK,27,680990,1,22,71,6
UK,27,681059,1,22,71,9
CA,14,681005,1,22,71,7
UK,27,681073,1,22,71,9
UK,27,681081,1,22,71,9
UK,27,681064,1,22,71,9
EIE,20,680999,1,22,71,7
UK,27,681062,1,22,71,9
UK,27,681056,1,22,71,9
AGE,1,681116,1,22,71,10
CA,17,680985,1,22,71,6
UK,27,680996,1,22,71,7
CA,17,680995,1,22,71,7
CA,17,681077,1,22,71,9
UK,27,681065,1,22,71,9
ASN,5,681155,1,22,71,12
ASN,4,680852,1,22,71,2
CA,17,681080,1,22,71,9
EIE,20,680925,1,22,71,4
EIE,20,681081,1,22,71,9
AU,6,680944,1,22,71,5
ASN,4,680893,1,22,71,3
AGE,1,680931,1,22,71,4
UK,28,681009,1,22,71,7
ITE,24,680925,1,22,71,4
UK,28,681051,1,22,71,8
BE,7,681046,1,22,71,8
AU,6,680980,1,22,71,6
BE,7,680991,1,22,71,6
GME,23,681058,1,22,71,9
GM,22,680927,1,22,71,4
GM,22,680972,1,22,71,6
GME,23,680997,1,22,71,7
AU,6,680926,1,22,71,4
ITE,25,680925,1,22,71,4
AU,6,681085,1,22,71,9
ASN,2,681163,1,22,71,12
UK,28,680960,1,22,71,5
UK,28,680951,1,22,71,5
UK,28,680923,1,22,71,4
UK,28,681043,1,22,71,8
ASN,4,680926,1,22,71,4
UK,28,680966,1,22,71,6
GME,23,681072,1,22,71,9
ASN,4,680854,1,22,71,2
BE,7,681050,1,22,71,8
UK,28,681030,1,22,71,8
ASN,4,680847,1,22,71,2
ASN,2,681081,1,22,71,9
ITE,24,680916,1,22,71,4
GME,23,681027,1,22,71,8
ASN,4,680834,1,22,71,1
ITE,24,681084,1,22,71,9
ITE,24,680922,1,22,71,4
GME,23,680993,1,22,71,6
UK,28,681044,1,22,71,8
ITE,24,681085,1,22,71,9
AU,6,680983,1,22,71,6
ASN,2,680823,1,22,71,1
UK,28,681073,1,22,71,9
UK,28,681064,1,22,71,9
ASN,2,680873,1,22,72,3
UK,28,681015,1,22,72,7
AGE,1,681099,1,22,72,10
UK,28,680936,1,22,72,5
AGE,1,681125,1,22,72,11
AGE,1,680966,1,22,72,6
GM,22,680983,1,22,72,6
AGE,1,680972,1,22,72,6
AGE,1,680964,1,22,72,6
AGE,1,680983,1,22,72,6
BE,7,680965,1,22,72,6
EZE,21,681058,1,22,72,9
AGE,1,680959,1,22,72,5
GM,22,681004,1,22,72,7
EZE,21,680967,1,22,72,6
GME,23,680935,1,22,72,5
AGE,1,680971,1,22,72,6
AGE,1,681126,1,22,72,11
AGE,1,681113,1,22,72,10
ASN,2,681173,1,22,72,12
AU,6,680930,1,22,72,4
AGE,1,681097,1,22,72,10
AU,6,681056,1,22,72,9
AGE,1,680970,1,22,72,6
AGE,1,680969,1,22,72,6
AU,6,680986,1,22,72,6
GME,23,680959,1,22,72,5
GM,22,681081,1,22,72,9
ASN,4,680836,1,22,72,1
ASN,4,681093,1,22,72,10
GM,22,681082,1,22,72,9
EZE,21,681049,1,22,72,8
ASN,2,680930,1,22,72,4
ASN,4,681129,1,22,72,11
UK,28,681071,1,22,72,9
UK,28,680998,1,22,72,7
EIE,20,680930,1,22,72,4
ASN,5,680839,1,22,72,1
ASN,2,681108,1,22,72,10
UK,27,680954,1,22,72,5
BE,7,681023,1,22,72,7
USC,29,681047,1,22,72,8
ASN,4,680864,1,22,72,2
CA,14,680961,1,22,72,5
ASN,2,680912,1,22,72,4
ASN,5,681154,1,22,72,12
CA,14,680984,1,22,72,6
ASN,4,680823,1,22,72,1
ASN,2,680906,1,22,72,4
CA,17,681003,1,22,72,7
CA,14,681045,1,22,72,8
UK,27,680955,1,22,72,5
CA,17,680962,1,22,72,5
ASN,2,680852,1,22,72,2
UK,27,681061,1,22,72,9
ASN,5,680866,1,22,72,2
EIE,20,680956,1,22,72,5
ASN,2,680828,1,22,72,1
UK,27,680998,1,22,72,7
EIE,20,680926,1,22,72,4
ASN,2,680878,1,22,72,3
EZE,21,680997,1,22,72,7
ASN,5,680878,1,22,72,3
UK,27,681007,1,22,72,7
UK,27,680976,1,22,72,6
ASN,4,681081,1,22,72,9
ASN,5,681089,1,22,72,10
ASN,5,681158,1,22,72,12
ASN,5,680813,1,22,72,1
UK,27,680989,1,22,72,6
BE,7,680971,1,22,72,6
CA,17,681054,1,22,72,8
EIE,20,681016,1,22,72,7
BE,7,681083,1,22,72,9
CA,17,680994,1,22,72,7
CA,17,681051,1,22,72,8
ASN,3,680986,1,22,72,6
UK,27,681018,1,22,72,7
CA,14,681001,1,22,72,7
ASN,5,681144,1,22,72,11
EZE,21,680966,1,22,72,6
ASN,4,680918,1,22,72,4
USC,29,681098,1,22,72,10
EIE,20,680967,1,22,72,6
ASN,5,680849,1,22,72,2
UK,27,680967,1,22,72,6
ASN,5,681091,1,22,72,10
USC,29,681078,1,22,72,9
UK,27,681070,1,22,72,9
CA,14,680952,1,22,72,5
ITE,24,680920,1,22,72,4
GME,23,681038,1,22,72,8
ASN,4,680829,1,22,72,1
BE,7,680939,1,22,72,5
GME,23,680952,1,22,72,5
ASN,2,681154,1,22,72,12
AU,6,681086,1,22,72,10
AU,6,681039,1,22,72,8
ASN,2,680877,1,22,72,3
