station,datetime,obs_type,obs_value,TMAX_F,month,country_code
CA006122845,518,1315,9,48,5,5
CA006148100,501,1315,9,48,5,5
CA006150689,401,1315,9,48,4,5
CA006166416,504,1315,9,48,5,5
BE000006447,221,1315,9,48,2,4
CA006101872,503,1315,9,48,5,5
CA006137735,330,1315,9,48,3,5
CA006139520,1223,1315,9,48,12,5
CA006110549,1031,1315,9,48,10,5
BE000006447,207,1315,9,48,2,4
SZ000006717,610,1315,9,48,6,12
CA006101872,508,1315,9,48,5,5
CA006153192,406,1315,9,48,4,5
UK000047811,205,1315,9,48,2,13
CA006166416,429,1315,9,48,4,5
UK000047811,1207,1315,9,48,12,13
CA006158350,404,1315,9,48,4,5
CA006139520,208,1315,9,48,2,5
CA006166416,404,1315,9,48,4,5
GM000004204,516,1315,9,48,5,9
GME00125218,403,1315,9,48,4,10
GM000004204,403,1315,9,48,4,9
CA006153192,521,1315,9,48,5,5
CA006166416,1105,1315,9,48,11,5
CA006153192,311,1315,9,48,3,5
CA006122845,301,1315,9,48,3,5
EIE00101859,310,1315,9,48,3,7
EZE00100082,1009,1315,9,48,10,8
UK000047811,1226,1315,9,48,12,13
CA006148100,1023,1315,9,48,10,5
CA006150689,515,1315,9,48,5,5
EIE00101859,1130,1315,9,48,11,7
UK000047811,329,1315,9,48,3,13
USC00288878,1107,1315,9,48,11,14
CA006122845,516,1315,9,48,5,5
SZ000006717,808,1315,9,48,8,12
EIE00101859,127,1315,9,48,1,7
GM000004204,1009,1315,9,48,10,9
CA006148100,404,1315,9,48,4,5
CA006101872,214,1315,9,48,2,5
UK000047811,1118,1315,9,48,11,13
UK000056225,1223,1315,9,48,12,13
CA006106362,323,1315,9,48,3,5
CA006110549,1103,1315,9,48,11,5
UK000047811,123,1315,9,48,1,13
AU000005901,1117,1315,9,48,11,3
CA006137735,213,1315,9,48,2,5
USC00288878,1121,1315,9,48,11,14
USC00288878,213,1315,9,48,2,14
EIE00101859,1220,1315,9,48,12,7
ITE00100554,1123,1315,9,48,11,11
GME00125218,223,1315,9,48,2,10
CA006122845,213,1315,9,48,2,5
UK000056225,1008,1315,9,48,10,13
EIE00101859,1215,1315,9,48,12,7
CA006101872,410,1315,9,48,4,5
CA006158350,1227,1315,9,48,12,5
CA006166416,509,1315,9,48,5,5
UK000047811,1002,1315,9,48,10,13
UK000047811,1117,1315,9,48,11,13
CA006106362,410,1315,9,48,4,5
CA006139520,424,1315,9,48,4,5
CA006158350,1121,1315,9,48,11,5
CA006110549,418,1315,9,48,4,5
USC00288878,1122,1315,9,48,11,14
CA006110549,409,1315,9,48,4,5
CA006158350,1120,1315,9,48,11,5
UK000047811,214,1315,9,48,2,13
GME00125218,1006,1315,9,48,10,10
CA006148100,422,1315,9,48,4,5
CA006137735,1206,1315,9,48,12,5
CA006110549,930,1315,9,48,9,5
GM000004204,209,1315,9,48,2,9
CA006158350,513,1315,9,48,5,5
CA006122845,514,1315,9,48,5,5
CA006166416,413,1315,9,48,4,5
GM000004204,213,1315,9,48,2,9
CA006139520,201,1315,9,48,2,5
EIE00101859,1124,1315,9,48,11,7
CA006106362,515,1315,9,48,5,5
CA006137735,201,1315,9,48,2,5
EIE00101859,1227,1315,9,48,12,7
EIE00101859,1221,1315,9,48,12,7
EIE00101859,1119,1315,9,48,11,7
UK000047811,1225,1315,9,48,12,13
GM000004204,223,1315,9,48,2,9
GME00125218,210,1315,9,48,2,10
BE000006447,1116,1315,9,48,11,4
ITE00100550,1216,1315,9,48,12,11
GM000004204,214,1315,9,48,2,9
GME00125218,502,1315,9,48,5,10
GM000004204,131,1315,9,48,1,9
ITE00100554,314,1315,9,48,3,11
GME00125218,416,1315,9,48,4,10
SZ000006717,711,1315,9,48,7,12
ITE00100550,213,1315,9,48,2,11
AU000005901,206,1315,9,48,2,3
GME00125218,209,1315,9,48,2,10
AU000005901,310,1315,9,48,3,3
GM000004204,130,1315,9,48,1,9
GM000004204,1007,1315,9,48,10,9
GME00125218,516,1315,9,48,5,10
UK000056225,1118,1315,9,48,11,13
ITE00100554,1212,1315,9,48,12,11
UK000056225,213,1315,9,48,2,13
BE000006447,124,1315,9,48,1,4
SZ000006717,806,1315,9,48,8,12
ITE00100554,216,1315,9,48,2,11
UK000056225,330,1315,9,48,3,13
GME00125218,208,1315,9,48,2,10
UK000056225,1119,1315,9,48,11,13
BE000006447,206,1315,9,48,2,4
EZE00100082,406,1315,9,49,4,8
EI000003969,1125,1315,9,49,11,6
SZ000006717,714,1315,9,49,7,12
UK000056225,521,1315,9,49,5,13
ITE00100550,1214,1315,9,49,12,11
EZE00100082,209,1315,9,49,2,8
EI000003969,1209,1315,9,49,12,6
EZE00100082,1006,1315,9,49,10,8
BE000006447,1215,1315,9,49,12,4
SZ000006717,622,1315,9,49,6,12
BE000006447,1216,1315,9,49,12,4
UK000056225,1101,1315,9,49,11,13
EZE00100082,517,1315,9,49,5,8
EZE00100082,402,1315,9,49,4,8
ITE00100550,207,1315,9,49,2,11
EZE00100082,131,1315,9,49,1,8
EZE00100082,417,1315,9,49,4,8
EZE00100082,515,1315,9,49,5,8
SZ000006717,923,1315,9,49,9,12
AU000005901,402,1315,9,49,4,3
BE000006447,126,1315,9,49,1,4
AU000005901,220,1315,9,49,2,3
BE000006447,1108,1315,9,49,11,4
ITE00100550,1217,1315,9,49,12,11
GME00125218,1005,1315,9,49,10,10
AU000005901,1112,1315,9,49,11,3
UK000056225,1209,1315,9,49,12,13
BE000006447,401,1315,9,49,4,4
EI000003969,1101,1315,9,49,11,6
AU000005901,315,1315,9,49,3,3
GM000004204,127,1315,9,49,1,9
UK000056225,512,1315,9,49,5,13
AU000005901,223,1315,9,49,2,3
BE000006447,222,1315,9,49,2,4
SZ000006717,531,1315,9,49,5,12
CA006158350,506,1315,9,49,5,5
CA006139520,401,1315,9,49,4,5
CA006122845,510,1315,9,49,5,5
SZ000006717,607,1315,9,49,6,12
CA006137735,218,1315,9,49,2,5
CA006153192,330,1315,9,49,3,5
UK000047811,301,1315,9,49,3,13
UK000047811,1115,1315,9,49,11,13
USC00288878,1116,1315,9,49,11,14
UK000047811,1027,1315,9,49,10,13
EIE00101859,308,1315,9,49,3,7
CA006106362,501,1315,9,49,5,5
GM000004204,417,1315,9,49,4,9
CA006153192,214,1315,9,49,2,5
CA006153192,1223,1315,9,49,12,5
AU000005901,502,1315,9,49,5,3
UK000047811,1106,1315,9,49,11,13
GM000004204,218,1315,9,49,2,9
CA006158350,501,1315,9,49,5,5
CA006110549,506,1315,9,49,5,5
CA006106362,511,1315,9,49,5,5
CA006110549,523,1315,9,49,5,5
EIE00101859,206,1315,9,49,2,7
EIE00101859,207,1315,9,49,2,7
CA006158350,419,1315,9,49,4,5
EIE00101859,1218,1315,9,49,12,7
CA006101872,213,1315,9,49,2,5
CA006150689,1023,1315,9,49,10,5
CA006110549,509,1315,9,49,5,5
UK000047811,1125,1315,9,49,11,13
UK000047811,1208,1315,9,49,12,13
UK000047811,1212,1315,9,49,12,13
EIE00101859,324,1315,9,49,3,7
GME00125218,1009,1315,9,49,10,10
CA006137735,1105,1315,9,49,11,5
EI000003969,1119,1315,9,49,11,6
CA006122845,1023,1315,9,49,10,5
EIE00101859,203,1315,9,49,2,7
CA006106362,516,1315,9,49,5,5
ITE00100554,1216,1315,9,49,12,11
CA006122845,1227,1315,9,49,12,5
UK000056225,124,1315,9,49,1,13
UK000047811,202,1315,9,49,2,13
CA006148100,1126,1315,9,49,11,5
CA006150689,509,1315,9,49,5,5
CA006122845,1225,1315,9,49,12,5
EIE00101859,325,1315,9,49,3,7
CA006153192,216,1315,9,49,2,5
CA006150689,429,1315,9,49,4,5
CA006137735,208,1315,9,49,2,5
EIE00101859,1219,1315,9,49,12,7
BE000006447,1214,1315,9,49,12,4
CA006106362,510,1315,9,49,5,5
CA006153192,201,1315,9,49,2,5
UK000047811,326,1315,9,49,3,13
CA006148100,1031,1315,9,49,10,5
CA006148100,1122,1315,9,49,11,5
AU000005901,130,1315,9,49,1,3
CA006137735,403,1315,9,49,4,5
UK000047811,1124,1315,9,49,11,13
UK000047811,122,1315,9,49,1,13
CA006153192,1114,1315,9,49,11,5
UK000056225,203,1315,9,49,2,13
UK000056225,327,1315,9,49,3,13
UK000056225,205,1315,9,49,2,13
UK000047811,210,1315,9,49,2,13
UK000047811,203,1315,9,49,2,13
UK000047811,1003,1315,9,49,10,13
CA006166416,418,1315,9,49,4,5
CA006110549,413,1315,9,49,4,5
CA006137735,216,1315,9,49,2,5
CA006150689,408,1315,9,49,4,5
GM000004204,1216,1315,10,49,12,9
UK000056225,201,1315,10,49,2,13
GME00125218,213,1315,10,49,2,10
GM000004204,221,1315,10,49,2,9
GM000004204,416,1315,10,49,4,9
EZE00100082,223,1315,10,49,2,8
SZ000006717,830,1315,10,49,8,12
ITE00100554,1107,1315,10,49,11,11
UK000056225,1102,1315,10,49,11,13
UK000056225,1112,1315,10,49,11,13
AU000005901,218,1315,10,49,2,3
BE000006447,128,1315,10,49,1,4
GME00125218,128,1315,10,49,1,10
BE000006447,220,1315,10,49,2,4
EZE00100082,413,1315,10,49,4,8
ASN00086071,727,1315,10,49,7,2
AU000005901,211,1315,10,49,2,3
GM000004204,1217,1315,10,49,12,9
EZE00100082,1023,1315,10,49,10,8
UK000056225,218,1315,10,49,2,13
GM000004204,129,1315,10,49,1,9
EI000003969,217,1315,10,49,2,6
SZ000006717,507,1315,10,49,5,12
AU000005901,221,1315,10,49,2,3
BE000006447,1102,1315,10,49,11,4
AU000005901,128,1315,10,49,1,3
UK000056225,224,1315,10,49,2,13
ITE00100554,1221,1315,10,49,12,11
UK000056225,520,1315,10,49,5,13
EI000003969,329,1315,10,49,3,6
EI000003969,301,1315,10,49,3,6
ITE00100554,1104,1315,10,49,11,11
BE000006447,212,1315,10,49,2,4
EI000003969,211,1315,10,49,2,6
ITE00100550,116,1315,10,49,1,11
BE000006447,330,1315,10,50,3,4
ITE00100550,128,1315,10,50,1,11
ITE00100550,202,1315,10,50,2,11
SZ000006717,831,1315,10,50,8,12
GM000004204,409,1315,10,50,4,9
ITE00100550,1111,1315,10,50,11,11
GME00125218,406,1315,10,50,4,10
EI000003969,1126,1315,10,50,11,6
SZ000006717,829,1315,10,50,8,12
ITE00100550,203,1315,10,50,2,11
GM000004204,128,1315,10,50,1,9
BE000006447,127,1315,10,50,1,4
UK000056225,522,1315,10,50,5,13
UK000056225,1004,1315,10,50,10,13
GME00125218,1028,1315,10,50,10,10
BE000006447,205,1315,10,50,2,4
GME00125218,1004,1315,10,50,10,10
SZ000006717,930,1315,10,50,9,12
AU000005901,215,1315,10,50,2,3
EI000003969,1027,1315,10,50,10,6
BE000006447,129,1315,10,50,1,4
EZE00100082,927,1315,10,50,9,8
SZ000006717,910,1315,10,50,9,12
BE000006447,1028,1315,10,50,10,4
BE000006447,201,1315,10,50,2,4
SZ000006717,725,1315,10,50,7,12
UK000056225,1011,1315,10,50,10,13
GME00125218,413,1315,10,50,4,10
SZ000006717,904,1315,10,50,9,12
UK000056225,210,1315,10,50,2,13
EZE00100082,330,1315,10,50,3,8
EZE00100082,409,1315,10,50,4,8
UK000056225,217,1315,10,50,2,13
UK000056225,105,1315,10,50,1,13
EZE00100082,1011,1315,10,50,10,8
UK000056225,328,1315,10,50,3,13
SZ000006717,418,1315,10,50,4,12
AU000005901,1006,1315,10,50,10,3
SZ000006717,606,1315,10,50,6,12
CA006106362,1009,1315,10,50,10,5
CA006153192,408,1315,10,50,4,5
ITE00100550,1104,1315,10,50,11,11
USC00288878,325,1315,10,50,3,14
CA006139520,1206,1315,10,50,12,5
CA006166416,1126,1315,10,50,11,5
EI000003969,122,1315,10,50,1,6
BE000006447,223,1315,10,50,2,4
EIE00101859,1214,1315,10,50,12,7
UK000047811,1102,1315,10,50,11,13
EIE00101859,309,1315,10,50,3,7
GM000004204,406,1315,10,50,4,9
BE000006447,1008,1315,10,50,10,4
CA006166416,1005,1315,10,50,10,5
CA006158350,1007,1315,10,50,10,5
CA006101872,427,1315,10,50,4,5
CA006122845,527,1315,10,50,5,5
EI000003969,1210,1315,10,50,12,6
CA006158350,1225,1315,10,50,12,5
GM000004204,208,1315,10,50,2,9
EIE00101859,208,1315,10,50,2,7
CA006166416,1007,1315,10,50,10,5
EIE00101859,307,1315,10,50,3,7
UK000047811,1222,1315,10,50,12,13
AU000005901,225,1315,10,50,2,3
CA006150689,508,1315,10,50,5,5
EIE00101859,210,1315,10,50,2,7
CA006106362,514,1315,10,50,5,5
CA006158350,1123,1315,10,50,11,5
CA006139520,1113,1315,10,50,11,5
CA006158350,1124,1315,10,50,11,5
CA006158350,425,1315,10,50,4,5
CA006166416,425,1315,10,50,4,5
CA006137735,1225,1315,10,50,12,5
CA006110549,1123,1315,10,50,11,5
GM000004204,1114,1315,10,50,11,9
CA006122845,1031,1315,10,50,10,5
CA006139520,227,1315,10,50,2,5
CA006101872,1125,1315,10,50,11,5
USC00288878,1114,1315,10,50,11,14
CA006166416,1125,1315,10,50,11,5
UK000056225,107,1315,10,50,1,13
CA006153192,1122,1315,10,50,11,5
UK000047811,513,1315,10,50,5,13
CA006139520,216,1315,10,50,2,5
CA006166416,515,1315,10,50,5,5
UK000047811,1104,1315,10,50,11,13
CA006101872,1126,1315,10,50,11,5
EZE00100082,416,1315,10,50,4,8
EIE00101859,128,1315,10,50,1,7
CA006166416,508,1315,10,50,5,5
CA006139520,507,1315,10,50,5,5
CA006110549,514,1315,10,50,5,5
UK000047811,204,1315,10,50,2,13
CA006122845,1107,1315,10,50,11,5
CA006122845,531,1315,10,50,5,5
CA006122845,511,1315,10,50,5,5
USC00288878,218,1315,10,50,2,14
CA006153192,419,1315,10,50,4,5
GME00125218,1010,1315,10,50,10,10
USC00288878,330,1315,10,50,3,14
CA006153192,1105,1315,10,50,11,5
EZE00100082,1029,1315,10,50,10,8
CA006137735,1120,1315,10,50,11,5
EIE00101859,205,1315,10,50,2,7
EIE00101859,1116,1315,10,50,11,7
CA006101872,1011,1315,10,50,10,5
CA006139520,503,1315,10,50,5,5
UK000047811,327,1315,10,50,3,13
USC00288878,1105,1315,10,50,11,14
CA006148100,1024,1315,10,50,10,5
CA006101872,504,1315,10,50,5,5
UK000047811,303,1315,10,50,3,13
CA006158350,504,1315,10,50,5,5
CA006153192,213,1315,10,50,2,5
EIE00101859,1226,1315,10,50,12,7
ITE00100550,310,1315,10,50,3,11
EIE00101859,1223,1315,10,50,12,7
USC00288878,209,1315,10,50,2,14
CA006166416,1012,1315,10,50,10,5
SZ000006717,724,1315,10,50,7,12
CA006153192,404,1315,10,50,4,5
CA006110549,507,1315,10,50,5,5
CA006106362,507,1315,10,50,5,5
CA006101872,507,1315,10,50,5,5
UK000047811,1031,1315,10,50,10,13
EIE00101859,1210,1315,10,50,12,7
UK000047811,1221,1315,10,50,12,13
USC00288878,1226,1315,10,50,12,14
CA006153192,523,1315,10,50,5,5
EIE00101859,1211,1315,10,50,12,7
USC00288878,217,1315,10,50,2,14
ITE00100550,1107,1315,10,50,11,11
UK000047811,207,1315,10,50,2,13
USC00288878,301,1315,10,50,3,14
USC00288878,224,1315,10,50,2,14
CA006110549,415,1315,10,50,4,5
EI000003969,1211,1315,10,50,12,6
EI000003969,1003,1315,10,50,10,6
USC00288878,1227,1315,10,50,12,14
EIE00101859,1216,1315,10,50,12,7
CA006139520,1105,1315,10,50,11,5
CA006106362,1102,1315,10,50,11,5
SZ000006717,506,1315,10,50,5,12
ITE00100554,1121,1315,10,50,11,11
EZE00100082,1028,1315,10,50,10,8
AU000005901,324,1315,10,50,3,3
EZE00100082,418,1315,10,50,4,8
EI000003969,1213,1315,10,50,12,6
ITE00100554,1215,1315,10,50,12,11
GM000004204,1010,1315,10,50,10,9
EI000003969,1201,1315,10,50,12,6
BE000006447,1110,1315,10,50,11,4
GM000004204,1008,1315,10,50,10,9
BE000006447,411,1315,10,50,4,4
EZE00100082,324,1315,10,50,3,8
AU000005901,1010,1315,10,50,10,3
EZE00100082,331,1315,10,50,3,8
BE000006447,1005,1315,10,50,10,4
SZ000006717,915,1315,10,50,9,12
GM000004204,517,1315,10,50,5,9
BE000006447,405,1315,10,50,4,4
ASN00086071,924,1315,10,50,9,2
SZ000006717,826,1315,10,50,8,12
BE000006447,1109,1315,10,50,11,4
UK000056225,221,1315,10,50,2,13
SZ000006717,605,1315,10,50,6,12
ITE00100554,212,1315,10,50,2,11
EI000003969,330,1315,10,50,3,6
UK000056225,329,1315,10,50,3,13
ITE00100550,1219,1315,10,50,12,11
EI000003969,1105,1315,10,50,11,6
UK000056225,1002,1315,10,50,10,13
ITE00100550,305,1315,10,50,3,11
ITE00100554,1214,1315,10,50,12,11
UK000056225,513,1315,10,50,5,13
BE000006447,202,1315,10,50,2,4
EI000003969,1008,1315,10,50,10,6
ITE00100554,1112,1315,10,50,11,11
EI000003969,514,1315,10,50,5,6
ITE00100550,1112,1315,10,50,11,11
EI000003969,1212,1315,10,50,12,6
BE000006447,209,1315,10,50,2,4
UK000056225,514,1315,10,50,5,13
BE000006447,210,1315,10,50,2,4
GME00125218,330,1315,10,51,3,10
AU000005901,1009,1315,10,51,10,3
SZ000006717,508,1315,10,51,5,12
GME00125218,221,1315,10,51,2,10
BE000006447,108,1315,10,51,1,4
AU000005901,1108,1315,10,51,11,3
GM000004204,927,1315,10,51,9,9
BE000006447,208,1315,10,51,2,4
EI000003969,214,1315,10,51,2,6
BE000006447,1113,1315,10,51,11,4
ITE00100554,1111,1315,10,51,11,11
GME00125218,1116,1315,10,51,11,10
ITE00100554,1113,1315,10,51,11,11
SZ000006717,510,1315,10,51,5,12
AU000005901,525,1315,10,51,5,3
EI000003969,1112,1315,10,51,11,6
AU000005901,1111,1315,10,51,11,3
GM000004204,1116,1315,10,51,11,9
AU000005901,416,1315,10,51,4,3
UK000056225,129,1315,10,51,1,13
GM000004204,222,1315,10,51,2,9
BE000006447,130,1315,10,51,1,4
SZ000006717,530,1315,10,51,5,12
AU000005901,1013,1315,10,51,10,3
AU000005901,222,1315,10,51,2,3
EZE00100082,523,1315,10,51,5,8
EI000003969,215,1315,10,51,2,6
UK000056225,1210,1315,10,51,12,13
EI000003969,203,1315,10,51,2,6
SZ000006717,602,1315,10,51,6,12
GM000004204,502,1315,10,51,5,9
SZ000006717,727,1315,10,51,7,12
ITE00100554,319,1315,10,51,3,11
EI000003969,426,1315,10,51,4,6
BE000006447,107,1315,10,51,1,4
GME00125218,429,1315,10,51,4,10
EI000003969,208,1315,10,51,2,6
UK000056225,322,1315,10,51,3,13
AU000005901,505,1315,10,51,5,3
EI000003969,1004,1315,10,51,10,6
ASN00086071,1212,1315,10,51,12,2
BE000006447,309,1315,10,51,3,4
GME00125218,428,1315,10,51,4,10
UK000056225,420,1315,10,51,4,13
UK000056225,211,1315,10,51,2,13
UK000056225,204,1315,10,51,2,13
ITE00100554,207,1315,10,51,2,11
GME00125218,517,1315,10,51,5,10
EZE00100082,1008,1315,10,51,10,8
AU000005901,1008,1315,10,51,10,3
GME00125218,1202,1315,10,51,12,10
GME00125218,1008,1315,10,51,10,10
ITE00100550,228,1315,10,51,2,11
BE000006447,1009,1315,10,51,10,4
UK000056225,208,1315,10,51,2,13
UK000056225,1220,1315,10,51,12,13
ASN00086071,731,1315,10,51,7,2
ITE00100554,201,1315,10,51,2,11
BE000006447,213,1315,10,51,2,4
GME00125218,1003,1315,10,51,10,10
AU000005901,503,1315,10,51,5,3
UK000056225,212,1315,10,51,2,13
GME00125218,418,1315,11,51,4,10
UK000047811,1112,1315,11,51,11,13
CA006139520,409,1315,11,51,4,5
CA006137735,227,1315,11,51,2,5
EIE00101859,1224,1315,11,51,12,7
EIE00101859,209,1315,11,51,2,7
UK000047811,215,1315,11,51,2,13
EIE00101859,202,1315,11,51,2,7
UK000047811,410,1315,11,51,4,13
CA006110549,1124,1315,11,51,11,5
UK000047811,217,1315,11,51,2,13
CA006139520,301,1315,11,51,3,5
CA006153192,301,1315,11,51,3,5
CA006148100,517,1315,11,51,5,5
CA006148100,425,1315,11,51,4,5
CA006158350,418,1315,11,51,4,5
CA006148100,522,1315,11,51,5,5
UK000047811,408,1315,11,51,4,13
UK000047811,213,1315,11,51,2,13
UK000047811,1209,1315,11,51,12,13
CA006101872,1009,1315,11,51,10,5
EIE00101859,1225,1315,11,51,12,7
GM000004204,1028,1315,11,51,10,9
BE000006447,1004,1315,11,51,10,4
CA006137735,228,1315,11,51,2,5
CA006166416,427,1315,11,51,4,5
EIE00101859,326,1315,11,51,3,7
CA006150689,427,1315,11,51,4,5
GME00125218,927,1315,11,51,9,10
CA006148100,508,1315,11,51,5,5
CA006110549,526,1315,11,51,5,5
GME00125218,404,1315,11,51,4,10
ITE00100554,1116,1315,11,51,11,11
CA006106362,1011,1315,11,51,10,5
CA006122845,522,1315,11,51,5,5
UK000047811,223,1315,11,51,2,13
CA006139520,402,1315,11,51,4,5
BE000006447,1010,1315,11,51,10,4
UK000047811,1006,1315,11,51,10,13
CA006158350,523,1315,11,51,5,5
CA006150689,523,1315,11,51,5,5
UK000047811,1007,1315,11,51,10,13
CA006153192,302,1315,11,51,3,5
EI000003969,1129,1315,11,51,11,6
EIE00101859,1222,1315,11,51,12,7
UK000047811,218,1315,11,51,2,13
CA006139520,302,1315,11,51,3,5
GM000004204,413,1315,11,51,4,9
UK000047811,1213,1315,11,51,12,13
CA006106362,1101,1315,11,51,11,5
EIE00101859,1217,1315,11,51,12,7
BE000006447,522,1315,11,51,5,4
EIE00101859,204,1315,11,51,2,7
CA006106362,1010,1315,11,51,10,5
EIE00101859,1212,1315,11,51,12,7
UK000047811,1211,1315,11,51,12,13
CA006110549,425,1315,11,51,4,5
CA006158350,1023,1315,11,51,10,5
CA006101872,402,1315,11,51,4,5
CA006158350,1105,1315,11,51,11,5
UK000047811,1113,1315,11,51,11,13
UK000047811,412,1315,11,51,4,13
AU000005901,210,1315,11,51,2,3
CA006137735,514,1315,11,51,5,5
UK000047811,424,1315,11,51,4,13
CA006137735,214,1315,11,51,2,5
CA006139520,1106,1315,11,51,11,5
CA006139520,1114,1315,11,51,11,5
UK000047811,1004,1315,11,51,10,13
UK000047811,224,1315,11,51,2,13
UK000047811,1210,1315,11,51,12,13
SZ000006717,827,1315,11,51,8,12
SZ000006717,913,1315,11,51,9,12
EZE00100082,206,1315,11,51,2,8
ASN00086071,906,1315,11,51,9,2
EZE00100082,404,1315,11,51,4,8
ITE00100554,305,1315,11,51,3,11
EI000003969,205,1315,11,51,2,6
SZ000006717,511,1315,11,51,5,12
EZE00100082,325,1315,11,51,3,8
UK000056225,222,1315,11,51,2,13
UK000056225,523,1315,11,51,5,13
EZE00100082,1013,1315,11,51,10,8
AU000005901,1029,1315,11,51,10,3
UK000056225,1009,1315,11,51,10,13
EI000003969,212,1315,11,51,2,6
EI000003969,1115,1315,11,51,11,6
EI000003969,327,1315,11,51,3,6
BE000006447,322,1315,11,51,3,4
BE000006447,523,1315,11,52,5,4
EI000003969,1114,1315,11,52,11,6
SZ000006717,713,1315,11,52,7,12
GME00125218,514,1315,11,52,5,10
BE000006447,1006,1315,11,52,10,4
GME00125218,211,1315,11,52,2,10
BE000006447,214,1315,11,52,2,4
AU000005901,226,1315,11,52,2,3
EI000003969,207,1315,11,52,2,6
GME00125218,1025,1315,11,52,10,10
GM000004204,411,1315,11,52,4,9
SZ000006717,712,1315,11,52,7,12
BE000006447,402,1315,11,52,4,4
GME00125218,328,1315,11,52,3,10
AU000005901,926,1315,11,52,9,3
ITE00100554,131,1315,11,52,1,11
EI000003969,218,1315,11,52,2,6
UK000056225,1010,1315,11,52,10,13
GM000004204,1003,1315,11,52,10,9
ITE00100554,1115,1315,11,52,11,11
AU000005901,417,1315,11,52,4,3
UK000056225,1007,1315,11,52,10,13
ITE00100550,130,1315,11,52,1,11
ITE00100550,1121,1315,11,52,11,11
EI000003969,421,1315,11,52,4,6
ITE00100550,212,1315,11,52,2,11
ITE00100550,316,1315,11,52,3,11
EZE00100082,1004,1315,11,52,10,8
GM000004204,1025,1315,11,52,10,9
AU000005901,331,1315,11,52,3,3
ITE00100550,315,1315,11,52,3,11
ITE00100550,131,1315,11,52,1,11
BE000006447,1201,1315,11,52,12,4
EZE00100082,403,1315,11,52,4,8
AU000005901,404,1315,11,52,4,3
ITE00100550,217,1315,11,52,2,11
EI000003969,1224,1315,11,52,12,6
ITE00100550,216,1315,11,52,2,11
BE000006447,218,1315,11,52,2,4
ITE00100550,318,1315,11,52,3,11
EI000003969,209,1315,11,52,2,6
ITE00100550,1113,1315,11,52,11,11
EI000003969,216,1315,11,52,2,6
EI000003969,1103,1315,11,52,11,6
CA006139520,1121,1315,11,52,11,5
CA006110549,1012,1315,11,52,10,5
CA006110549,522,1315,11,52,5,5
CA006101872,522,1315,11,52,5,5
CA006153192,528,1315,11,52,5,5
UK000056225,1108,1315,11,52,11,13
CA006110549,1125,1315,11,52,11,5
CA006110549,1023,1315,11,52,10,5
ASN00074128,729,1315,11,52,7,2
ASN00074128,716,1315,11,52,7,2
CA006148100,1005,1315,11,52,10,5
ASN00086071,925,1315,11,52,9,2
CA006148100,1026,1315,11,52,10,5
CA006139520,522,1315,11,52,5,5
USC00288878,1129,1315,11,52,11,14
CA006139520,1030,1315,11,52,10,5
CA006101872,1031,1315,11,52,10,5
UK000047811,1101,1315,11,52,11,13
CA006150689,1126,1315,11,52,11,5
SZ000006717,611,1315,11,52,6,12
CA006150689,1024,1315,11,52,10,5
CA006110549,1006,1315,11,52,10,5
CA006122845,1005,1315,11,52,10,5
USC00288878,1123,1315,11,52,11,14
CA006101872,1010,1315,11,52,10,5
UK000047811,1029,1315,11,52,10,13
UK000047811,1114,1315,11,52,11,13
UK000047811,524,1315,11,52,5,13
EZE00100082,1027,1315,11,52,10,8
CA006158350,1031,1315,11,52,10,5
SZ000006717,619,1315,11,52,6,12
USC00288878,1025,1315,11,52,10,14
CA006110549,1005,1315,11,52,10,5
CA006148100,1007,1315,11,52,10,5
CA006158350,1012,1315,11,52,10,5
AU000005901,1028,1315,11,52,10,3
CA006137735,523,1315,11,52,5,5
ASN00086071,728,1315,11,52,7,2
CA006110549,1028,1315,11,52,10,5
UK000047811,1107,1315,11,52,11,13
CA006153192,1012,1315,11,52,10,5
USC00288878,1106,1315,11,52,11,14
EZE00100082,1102,1315,11,52,11,8
CA006150689,1012,1315,11,52,10,5
USC00288878,1127,1315,11,52,11,14
CA006158350,522,1315,11,52,5,5
CA006153192,522,1315,11,52,5,5
CA006148100,1025,1315,11,52,10,5
GM000004204,1202,1315,11,52,12,9
ASN00086071,709,1315,11,52,7,2
CA006158350,507,1315,11,52,5,5
GM000004204,330,1315,11,52,3,9
CA006166416,514,1315,11,52,5,5
EI000003969,225,1315,11,52,2,6
GM000004204,206,1315,11,52,2,9
CA006150689,514,1315,11,52,5,5
CA006139520,514,1315,11,52,5,5
CA006139520,330,1315,11,52,3,5
CA006137735,503,1315,11,52,5,5
USC00288878,503,1315,11,52,5,14
CA006158350,421,1315,11,52,4,5
EIE00101859,201,1315,11,52,2,7
CA006139520,508,1315,11,52,5,5
CA006139520,218,1315,11,52,2,5
CA006150689,422,1315,11,52,4,5
EIE00101859,129,1315,11,52,1,7
CA006122845,513,1315,11,52,5,5
CA006110549,508,1315,11,52,5,5
CA006150689,504,1315,11,52,5,5
UK000056225,131,1315,11,52,1,13
UK000056225,1211,1315,11,52,12,13
EIE00101859,1213,1315,11,52,12,7
CA006150689,425,1315,11,52,4,5
CA006150689,404,1315,11,52,4,5
GM000004204,418,1315,11,52,4,9
GM000004204,404,1315,11,52,4,9
CA006101872,418,1315,11,52,4,5
UK000047811,222,1315,11,52,2,13
CA006158350,414,1315,11,52,4,5
